#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._CCOS_191	0	0	0.000268647	0	1.1467E-05	3.77728E-05	9.03342E-05	4.635E-05	0	0	0	8.97416E-06	3.29468E-05	0	2.21067E-06	0	0	8.14671E-07	2.19803E-05	0	0	9.94709E-05	3.59017E-05	0	4.05681E-06	0	0	1.41843E-06	0	0	9.57206E-05	1.72388E-06	3.77148E-05	0	6.31573E-05	0	1.68158E-05	4.2255E-05	8.04324E-06	0	0	2.2392E-06	4.68416E-05	1.89346E-05	6.04483E-06	6.20679E-06	2.6352E-05	1.8613E-05	2.2036E-06	2.22609E-06	0.000139275	0.00048515	0	0	2.05257E-05	0	0	0	1.86773E-05	0	7.78295E-06	3.18911E-05	0.000113398	1.70113E-05	0	0	4.01548E-06	0	9.87598E-06	1.91893E-05	4.49617E-05	3.46675E-05	1.53099E-05	5.27596E-05	7.69411E-06	1.91003E-06	2.05766E-07	0	0	0	6.40189E-07	0	0	4.65295E-06	6.02276E-06	5.89149E-06	5.05231E-07	0	4.20029E-07	1.57304E-06	0	0	0	0	2.12039E-05	0	7.85749E-06	0	0.000131207	0	5.94732E-05	0	0	3.14619E-05	0	0	0	0	0	0	2.09548E-05	0	1.02271E-05	0	9.56394E-06	1.95153E-06	0	5.69725E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._CFSAN084952	0	0	0.000212824	0	0	0	0.000762527	0	0	0	0	6.80147E-05	0	0	0	0	0	0	7.75776E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27688E-06	0	0	0	0	0	0	1.99504E-06	0	0	0	0	0.000117072	5.62283E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.74943E-06	5.80775E-06	1.72092E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.24131E-06	1.15234E-06	0	0	4.11348E-06	5.46395E-06	0	0	1.0722E-06	0	0	7.40908E-07	0	0	0	0	0	0	0	0	0	3.20241E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63776E-07	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._CMR12a	7.01686E-06	0	0.000484959	1.13826E-05	7.71054E-06	0	0.000114246	2.44625E-05	4.65445E-05	2.07334E-05	0	6.14021E-06	7.29535E-05	0	2.86569E-06	5.34365E-05	0	9.40005E-07	0.000370433	0	0	4.97354E-05	5.38526E-05	0	8.24664E-06	2.96951E-05	0	2.02633E-06	0	0	6.09131E-05	4.26433E-06	3.50209E-05	0	0.000121052	0	3.45658E-05	7.0425E-05	1.52921E-05	7.58893E-06	0	1.27954E-06	0	3.15577E-05	1.13341E-05	1.06956E-05	4.88001E-05	5.07628E-05	2.05163E-06	2.22609E-06	0.000264421	0.00065816	4.08121E-05	0	4.51566E-05	0	0	0	3.20182E-05	0	6.38202E-06	0	5.85278E-05	1.63309E-05	0	7.94745E-06	1.39968E-05	4.45375E-05	0.000225296	3.26217E-05	8.24297E-05	7.15018E-05	6.2333E-05	2.55804E-05	1.66292E-05	5.06158E-06	3.38908E-07	1.75403E-06	1.51625E-06	1.9861E-07	1.53645E-07	2.879E-06	0	1.01826E-05	1.08037E-05	1.36435E-05	1.62206E-06	3.99805E-07	3.23099E-07	1.37137E-06	3.78336E-07	1.29381E-06	7.93141E-07	9.4095E-07	1.39635E-05	4.68239E-06	1.09444E-05	9.07011E-06	2.88014E-05	4.777E-05	6.7098E-05	2.52081E-05	4.21594E-05	2.66216E-05	0	3.19019E-06	1.82068E-05	0	4.73874E-06	0	4.01134E-05	1.95235E-05	1.67866E-05	8.23769E-07	0.000209957	3.92475E-06	0	1.01126E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._CMR5c	7.79651E-06	0	0.000422159	1.61752E-05	1.26532E-05	0	0.000199267	0	4.90604E-05	1.26704E-05	0	1.13358E-05	9.64869E-05	0	3.76633E-06	4.07136E-05	0	7.20671E-07	4.91325E-05	0	2.79745E-06	9.94709E-05	6.95596E-05	0	7.18256E-06	3.52629E-05	0	0	0	0	9.7461E-05	5.71602E-06	0	0	0.000135087	0	3.15296E-05	4.2255E-05	1.6583E-05	1.05078E-05	1.61702E-06	1.19957E-06	0.000121788	2.582E-05	1.02007E-05	1.47966E-05	3.904E-05	4.82247E-05	9.87823E-07	5.28697E-06	0.000167534	0.000957323	0	0	3.87708E-05	0	0	0	2.75712E-05	0	1.04292E-05	0	3.79101E-05	0	0	4.58507E-06	6.08059E-06	0	1.11105E-05	3.11825E-05	5.99489E-05	7.58352E-05	0.000100608	0.000116711	1.83666E-05	3.0083E-06	3.99427E-07	0	1.04242E-06	2.11023E-07	2.17664E-07	3.04836E-07	0	9.98025E-06	1.68265E-05	2.13954E-05	7.97733E-07	2.36249E-07	7.75439E-07	2.50073E-06	0	1.48788E-06	1.00465E-06	5.6457E-07	4.3442E-05	3.94307E-06	1.99243E-05	5.54285E-06	2.16011E-05	0	6.93855E-05	1.5605E-05	0	4.11425E-05	8.84226E-05	9.11484E-07	2.45791E-05	0	4.34384E-06	0	4.19095E-05	0	1.989E-05	1.05913E-06	2.56539E-05	3.46939E-06	0	1.29612E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._DG56-2	0	0	0.000317491	2.03688E-05	1.0083E-05	6.3662E-06	0.000143472	2.18875E-05	5.91241E-05	1.38222E-05	0	0	4.23601E-05	0	2.53818E-06	2.41737E-05	0	3.76002E-06	3.68493E-05	4.22582E-06	5.06565E-06	5.73871E-05	6.73157E-05	0	1.19709E-05	5.93901E-05	0	8.78075E-07	0	0	7.13554E-05	3.62922E-06	0	8.68999E-07	4.38593E-05	0	3.17632E-05	8.21625E-05	1.19159E-05	0	8.98344E-07	1.03963E-06	0	2.86888E-05	1.05785E-05	1.32449E-05	1.6592E-05	3.04577E-05	3.11544E-06	6.67827E-06	0.000153404	0.000273933	1.72667E-05	0	3.60341E-05	0	1.81718E-06	1.81934E-06	4.26909E-05	0	5.44807E-06	0	6.68414E-05	1.42895E-05	1.89977E-06	6.41909E-06	1.11286E-05	3.18125E-05	1.04932E-05	2.44663E-05	6.24468E-05	5.63347E-05	5.57717E-05	6.3951E-05	1.61328E-05	3.77231E-06	7.62543E-07	0	8.05508E-07	2.54469E-06	2.54795E-06	1.1787E-05	0	1.08569E-05	8.50637E-06	1.1783E-05	1.06364E-06	5.45189E-07	1.84167E-06	3.34775E-06	4.09864E-07	3.04046E-06	8.98893E-07	2.25828E-06	4.73208E-05	3.45018E-06	1.65568E-05	1.15896E-05	2.48012E-05	2.27476E-05	0.000118946	2.40077E-05	0	3.75122E-05	6.93042E-05	2.05084E-06	2.09378E-05	6.26414E-06	6.31832E-06	3.5822E-05	3.41263E-05	7.46488E-06	1.62224E-05	1.13759E-06	2.34035E-05	3.96812E-06	4.71602E-05	4.57204E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._DR_5-09	0	0	0.000170957	0	2.57018E-06	0	9.83049E-05	0	2.13853E-05	0	0	3.25904E-05	2.58867E-05	0	1.55566E-06	5.47088E-05	0	0	9.05071E-06	2.9695E-06	1.20971E-06	0.000103297	0	0	1.2636E-06	0	0	0	0	0	0	3.71995E-06	0	0	4.7368E-05	0	1.00428E-05	0	2.28388E-06	0	2.93459E-06	0	0	6.88532E-06	6.80043E-06	3.4359E-06	0	1.26907E-05	0	0	4.03695E-05	0.000323673	0	4.87428E-07	9.57868E-06	0	0	0	0	0	4.82543E-06	0	2.12828E-05	0	0	0	1.72092E-06	0	0	8.15543E-06	0	5.85015E-05	4.04618E-05	2.71792E-05	8.1905E-06	1.28927E-06	1.06514E-06	0	1.04242E-06	2.11023E-07	3.84113E-07	8.80636E-07	0	4.38322E-06	5.02931E-06	7.44188E-06	3.19093E-07	4.36151E-07	1.19547E-06	6.05016E-07	0	0	2.96106E-06	7.05713E-07	5.94742E-06	2.9573E-06	6.73499E-06	8.91894E-05	0	0	2.74492E-05	0	0	0	0	0	0	0	0	0	0	0	4.79618E-06	0	4.95074E-06	1.40944E-06	0	4.84266E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._DTU12.3	0	0	0.000111645	0	4.15183E-06	4.88075E-06	0.000106276	1.67375E-05	3.52229E-05	8.06297E-06	0	1.18081E-05	4.94201E-05	0	0	3.43521E-05	0.000207555	5.7967E-06	1.74549E-05	1.82738E-06	0	0	3.1414E-05	0	4.05681E-05	6.12461E-05	0	5.20091E-06	7.46977E-06	0	5.04709E-05	2.72191E-06	0	0	6.66661E-05	0	1.70493E-05	0	4.26987E-06	0	1.26966E-05	1.03963E-06	0	9.75421E-06	4.53362E-06	9.69812E-06	3.0256E-05	1.43828E-05	0	2.22609E-06	0	0.000159314	0	0	1.27716E-05	5.21419E-06	0	9.09668E-07	0	0	4.98109E-06	0	4.28982E-05	0	2.84966E-06	9.4758E-06	0	0	2.40727E-05	9.59463E-06	3.74681E-05	9.75024E-05	5.90523E-05	7.35436E-05	1.04243E-05	8.78614E-06	1.81558E-07	1.33064E-06	2.46391E-06	7.19961E-07	3.14973E-06	3.52254E-06	0	7.41775E-06	3.29079E-06	6.82173E-06	2.44638E-06	3.45286E-07	2.64942E-06	3.30742E-06	9.77369E-07	1.42319E-06	5.81637E-07	1.08209E-06	6.46459E-06	3.45018E-06	6.17374E-06	1.9148E-05	1.44007E-05	0	3.65989E-05	1.44046E-05	2.63496E-05	1.57309E-05	0	5.77273E-06	1.36551E-05	0	0	0	5.80747E-05	1.20587E-05	1.47412E-05	8.62996E-07	1.81152E-05	8.7819E-06	0	6.69427E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._DY-1	7.01686E-06	0	0.001207165	2.21661E-05	2.37247E-05	7.63944E-06	0.000318827	4.12E-05	8.05094E-05	2.53408E-05	3.28757E-06	1.79483E-05	8.00136E-05	0	7.53267E-06	8.01548E-05	9.85886E-05	2.13068E-06	8.89556E-05	1.65607E-06	2.1926E-06	0.000206593	0.000208679	0	1.17049E-05	0.000142908	0	6.75443E-07	1.12047E-05	0	0.000219287	9.98035E-06	3.77148E-05	0	0.000147367	0	0.000184507	0.000201885	3.02863E-05	1.45941E-05	7.18675E-07	5.43806E-06	0.000103052	7.17221E-05	2.41793E-05	3.92358E-05	8.97921E-05	8.20666E-05	5.85095E-06	6.12175E-06	0.000767021	0.004160176	7.69151E-05	0	8.16468E-05	1.21044E-06	5.26026E-07	1.21289E-06	0.00010228	3.23949E-05	2.92639E-05	3.62399E-05	0.000115393	3.19813E-05	4.74943E-06	7.94745E-06	4.66943E-05	0.000106042	1.79002E-05	0.000156392	0.00018734	0.000262173	0.000155286	0.000163075	4.02079E-05	8.16538E-06	2.66285E-07	1.75403E-06	2.55867E-06	4.09633E-07	1.37E-06	1.16854E-06	0	2.65016E-05	3.11693E-05	4.49614E-05	1.30296E-06	2.54421E-07	1.03392E-06	4.11411E-06	3.31044E-07	1.61726E-06	2.53805E-06	1.08209E-06	3.33573E-05	0	3.59199E-05	6.55064E-06	0.000152808	0	7.77727E-05	3.48112E-05	0	4.9613E-05	5.73552E-05	0	7.0096E-05	6.26414E-06	0	0	4.37057E-05	0	5.57908E-05	1.49063E-06	5.6371E-05	8.93368E-06	0	6.03909E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._FDAARGOS_380	0	0	8.02451E-05	0	3.361E-06	0	0.000329454	2.575E-05	2.39012E-05	0	0	6.75424E-05	5.88335E-05	0	1.47378E-06	2.41737E-05	0	2.97668E-06	1.0473E-05	0	0	5.73871E-05	6.05842E-05	0	3.05924E-06	6.68139E-05	0	2.97195E-06	1.06711E-05	0	4.69901E-05	1.1795E-06	0	0	3.15787E-05	0	1.28454E-05	3.2865E-05	2.68108E-06	0	0	0	0	2.29511E-05	0	1.82879E-06	0	0	0	0	9.89054E-05	4.75778E-05	0	0	1.09471E-05	0	0	0	1.95667E-05	0	4.35845E-06	0	6.98343E-06	0	4.59111E-06	6.41909E-06	1.83565E-06	3.60541E-05	5.18489E-05	1.15136E-05	0	4.55011E-05	1.53099E-05	0	0	0	0	0	1.04242E-06	0	0	0	0	2.62993E-06	3.91169E-06	0	5.31822E-07	0	0	2.98474E-06	0	1.16443E-06	2.32655E-06	0	0	0	0	0	0	0	1.90619E-05	0	0	0	0	1.13935E-06	0	0	0	0	0	0	1.02977E-05	5.88406E-07	4.61319E-06	7.80613E-07	0	2.70619E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._FGI182	0	0	0.000132579	0	0	0	0	0	0	1.09426E-05	0	0	0	0	1.39191E-06	3.05352E-05	0	0	7.75776E-06	0	1.28532E-06	0	0	0	9.31072E-07	0	0	0	0	0	4.52497E-05	0	0	0	0	0	7.47369E-06	0	4.07127E-06	0	0	0	5.30872E-05	0	0	1.67362E-05	6.92961E-05	0	1.21578E-06	0	0	6.27162E-05	0	0	7.75417E-06	0	0	0	0	0	5.75939E-06	0	1.23041E-05	0	0	0	0	0	0	7.19597E-06	0	0	2.7339E-05	3.19755E-05	0	8.11763E-07	0	0	0	0	0	0	0	2.36019E-06	2.98033E-06	0	0	3.52555E-06	0	0	0	0	1.48053E-06	0	0	0	0	0	0	0	1.14372E-05	0	0	0	0	0	0	0	0	0	0	0	2.32756E-06	0	6.07591E-06	4.55358E-07	0	2.84863E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._GR_6-02	0	0	0	0	0	0	0.000255061	0	0	0	0	0	0	0	5.48575E-06	0	0	2.47535E-06	1.16366E-05	0	0	0	0	0	0	0	0	8.44303E-06	0	0	0	6.07894E-06	0	0	0.000150876	0	2.05526E-05	0	0	0	0	0	0	0	0	0	0	0	3.41939E-06	0	0	0	0	0	2.96483E-05	0	0	0	0	0	0	0	5.88604E-05	0	0	0	6.31004E-06	0	0	0	0	9.96691E-05	8.63914E-05	6.07534E-05	0	2.76955E-06	1.28301E-06	6.04837E-06	0	6.20656E-07	1.06271E-06	2.74352E-06	0	0	3.8496E-06	1.73644E-05	3.43025E-06	7.63264E-07	0	0	1.46605E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11596E-06	0	3.93809E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._HLS-6	0	0	0.000600094	1.85716E-05	9.88531E-06	5.72958E-06	0.000188639	6.56625E-05	5.28343E-05	2.30371E-05	5.20532E-06	1.13358E-05	9.64869E-05	0	4.09384E-06	5.72534E-05	0	1.50401E-06	4.90032E-05	1.59896E-06	1.66335E-06	8.41677E-05	0.000109949	0	6.31799E-06	2.96951E-05	0	3.17458E-06	5.86911E-06	0	0.000114865	7.98428E-06	0	0	0.000149121	0	3.26974E-05	3.756E-05	2.06543E-05	1.34266E-05	2.03625E-06	3.27883E-06	4.05961E-05	4.30333E-05	1.47343E-05	1.74566E-05	2.6352E-05	2.53814E-05	4.10326E-06	3.89566E-06	0.000226069	0.000338091	1.5697E-05	2.61439E-06	3.32973E-05	2.14154E-06	8.6077E-07	8.33862E-07	5.69212E-05	0	1.22971E-05	0	7.41574E-05	2.51767E-05	3.95786E-06	7.03043E-06	5.85113E-06	8.69541E-05	1.66657E-05	4.41353E-05	0.000104911	0.00013867	0.000122479	6.3951E-05	2.40751E-05	7.25812E-06	3.51012E-07	2.6008E-06	3.41156E-06	1.2289E-06	3.93076E-06	1.11773E-06	0	1.36891E-05	1.93722E-05	2.79071E-05	1.43592E-06	1.02314E-05	4.20029E-07	3.95277E-06	3.941E-07	0	2.16792E-06	9.4095E-07	6.46459E-05	3.69662E-06	5.19155E-05	1.00779E-05	3.28016E-05	2.95719E-05	0.000193669	3.60116E-05	0	3.02518E-05	4.7796E-05	2.20275E-06	1.91171E-05	7.51697E-06	7.8979E-06	0	6.70553E-05	1.20587E-05	2.2006E-05	1.68676E-06	2.62164E-05	5.46429E-06	0	1.39583E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._IB20	0	0	0.000198868	8.38717E-06	4.74495E-06	0	4.51671E-05	7.33875E-05	2.51592E-05	6.91112E-06	0	6.14021E-06	0	0	1.31003E-06	2.5446E-05	0	2.64141E-05	1.1378E-05	0	0	4.20838E-05	4.03894E-05	0	4.25633E-06	2.41272E-05	0	1.15501E-05	1.33389E-05	0	5.04709E-05	1.08877E-06	0	0	0	0	7.94079E-06	0	4.56777E-06	0	2.73695E-05	3.11888E-06	7.49466E-05	9.75421E-06	4.15582E-06	1.07511E-05	0	2.79196E-05	0	1.34957E-05	5.04619E-05	0.000127595	0	9.74856E-07	1.91574E-05	6.05219E-06	0	0	1.60091E-05	0	5.29241E-06	0	9.97633E-06	8.84588E-06	0	8.55879E-06	2.40929E-06	0	0.000231468	9.59463E-06	8.24297E-05	6.06682E-05	4.15554E-05	4.31669E-05	7.69411E-06	5.30034E-06	3.99427E-07	0	3.60109E-06	6.95135E-07	3.59786E-06	3.89512E-07	0	1.75329E-05	7.57502E-06	1.11628E-05	2.41979E-06	3.27113E-07	7.98056E-06	8.47022E-07	3.23162E-06	1.05446E-05	0	6.11618E-07	3.56845E-05	4.68239E-06	7.29624E-06	0.000157719	1.36007E-05	0	3.04991E-05	2.28073E-05	2.23972E-05	1.45209E-05	0	3.13702E-05	0	1.0649E-05	8.68769E-06	0	3.17315E-05	1.09102E-05	6.27735E-06	6.55092E-06	6.18843E-06	0.000358648	0	4.41537E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._JY-Q	0	0	0	2.8756E-05	0	0	0.000231149	0	2.89331E-05	0	0	0	0	0	0	0	0	0	4.39606E-06	0	0	0.000187464	0	0	0	0	0	0	0	0	0	0	0	0	0.000142104	0	0	0	2.48248E-06	0	4.6115E-06	1.91931E-06	0	0	1.73789E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31242E-05	0	0	0	0	2.78986E-05	0	0	0	0	0	0	0	7.15018E-05	3.93682E-05	3.35743E-05	1.81184E-05	2.62629E-06	0	3.81048E-06	0	6.33069E-07	1.40841E-06	0	0	9.57564E-06	4.59468E-06	0	9.04097E-07	0	1.45395E-06	0	1.04042E-06	8.66853E-06	0	0	0	0	0	0	0	0	0.000128859	0	0	0	0	0	0	0	0	0	5.86734E-05	0	1.69277E-06	0	5.73836E-06	2.84056E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._K2W31S-8	2.10506E-05	5.63168E-06	0.002114283	4.97239E-05	3.73665E-05	4.66854E-05	0.000619055	0.000100425	0.000142149	5.4713E-05	4.38342E-06	2.45609E-05	0.000240041	0	1.16265E-05	0.000105601	0.000155666	4.32402E-06	0.000277857	2.74108E-06	6.19976E-06	0.000298413	0.000338823	1.34716E-05	3.58463E-05	0.000150331	1.7693E-06	2.56668E-06	1.65402E-05	0	0.000431613	2.20475E-05	8.35114E-05	0	0.000249121	0.000302424	0.000133125	0.000370905	4.70679E-05	2.91882E-05	9.70211E-06	7.2774E-06	0.000196735	0.000107296	3.92914E-05	5.89645E-05	8.29601E-05	0.000172594	1.20818E-05	2.42087E-05	0.001063737	0.002820788	8.16242E-05	0	0.000156908	2.51398E-06	1.00423E-06	1.81934E-06	0.000142303	2.02468E-05	5.30797E-05	1.73952E-05	0.000180904	5.51167E-05	8.54897E-06	1.49779E-05	3.72866E-05	0.000222687	3.45659E-05	0.000204366	0.000287255	0.000424677	0.000316039	0.000287779	6.97434E-05	1.37522E-05	3.99427E-07	2.72177E-06	6.11238E-06	1.30338E-06	8.8346E-07	7.45154E-07	2.0964E-05	4.17417E-05	7.58743E-05	9.33336E-05	2.60593E-06	4.9067E-07	1.35702E-06	6.25183E-06	4.57156E-07	3.4286E-06	4.01858E-06	7.5276E-07	0.000248499	0	5.83699E-05	9.07011E-06	9.36046E-05	0	0.000176895	3.121E-05	0	8.3495E-05	0.000100372	1.51914E-05	0.000119254	0	7.503E-06	0	5.50811E-05	0	0.000141135	3.7658E-06	0.000165512	1.78023E-05	0	8.97317E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._KUIN-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.34211E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75075E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._LAB-08	0	0	0.000404714	1.19817E-05	9.09448E-06	0	0.000693448	0	0.000319522	1.03667E-05	0	0	4.47135E-05	0	4.01197E-06	0.000288812	0	1.66068E-06	1.2671E-05	0	1.43653E-06	0.000114774	3.81456E-05	0	1.92865E-06	3.1551E-05	0	7.42987E-07	0	0	7.13554E-05	2.26826E-06	0	0	0.000519294	0	9.80921E-06	6.33825E-05	9.23483E-06	6.4214E-06	8.98344E-07	1.19957E-06	0	9.18043E-06	5.28923E-06	4.0455E-06	1.5616E-05	2.28433E-05	9.11836E-07	1.94783E-06	0.000179644	0.000149221	0	4.87428E-07	4.2876E-05	0	8.6077E-07	0	4.9806E-05	0	9.18389E-06	0	1.23041E-05	0	2.2164E-06	3.05671E-06	2.17983E-06	2.12083E-05	1.2345E-05	1.67906E-05	4.99574E-05	0.000465845	0.000512881	0.000452453	6.22975E-05	2.57854E-06	2.09397E-06	0	5.49641E-06	1.35303E-06	7.04207E-07	5.4193E-07	0	1.28799E-05	1.06174E-05	1.86047E-05	5.05231E-07	1.18124E-06	8.88524E-06	2.25873E-06	2.93211E-06	0	1.90354E-06	9.87998E-07	1.00848E-05	3.69662E-06	8.69936E-06	9.07011E-06	2.0001E-05	2.95719E-05	4.19363E-05	1.68054E-05	0	2.78317E-05	2.86776E-05	1.89892E-06	1.82068E-05	0	0	0	2.69418E-05	0	1.14262E-05	0	1.44022E-05	1.77806E-06	0	6.8367E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._LBUM920	0	0	0.000223291	0	0	0	0.00016207	2.3175E-05	2.26433E-05	0	0	6.14021E-06	3.05934E-05	0	1.31003E-06	3.30798E-05	0	5.3267E-07	1.09902E-05	0	8.31675E-07	0.0003558	3.1414E-05	0	0	2.22713E-05	0	0	0	0	3.13267E-05	1.72388E-06	0	0	3.50874E-05	0	1.40132E-05	5.86875E-05	4.26987E-06	0	0	0	0	1.43444E-05	7.17824E-06	3.71299E-06	0	2.36893E-05	9.87823E-07	0	7.46837E-05	0.000207612	0	0	5.0174E-06	0	0	0	2.22348E-05	0	5.13675E-06	0	1.23041E-05	9.52634E-06	3.3246E-06	0	3.09766E-06	0	0	1.00744E-05	0	8.66688E-05	4.4836E-05	4.79632E-05	7.94231E-06	1.81453E-06	3.51012E-07	0	9.47656E-07	0	2.43272E-07	2.03224E-07	0	2.7648E-06	4.84304E-06	4.65118E-06	0	0	5.81579E-07	1.08903E-06	0	0	5.81637E-07	0	8.79184E-06	0	4.20937E-06	7.55843E-06	1.04005E-05	0	1.98244E-05	0	2.37147E-05	1.33108E-05	0	9.11484E-07	0	0	0	0	2.09548E-05	0	6.91214E-06	6.6686E-07	1.08016E-05	1.64796E-06	0	6.40941E-06
